1	1.074083
3	3.115474
5	5.131216
7	6.687552
9	9.075686
11	10.903369
13	13.188058
15	15.135839
17	16.540361
19	18.285940
21	20.226650
23	21.998837
25	23.813845
27	25.866295
29	27.574541
31	29.661612
33	31.528122
35	33.318592
37	34.783665
39	36.700954
41	39.605270
43	40.686031
45	42.527939
47	44.409126
49	46.259624
